gameID,turn,side,move
57380690,1,red,C2.5
57380690,2,red,H2+3
57380690,3,red,R1.2
57380690,4,red,P7+1
57380690,5,red,C8.7
57380690,6,red,H8+9
57380690,7,red,R2+4
57380690,8,red,R9.8
57380690,9,red,P7+1
57380690,10,red,H9+7
57380690,11,red,H7+6
57380690,12,red,R8+9
57380690,13,red,C5+4
57380690,14,red,C5.9
57380690,15,red,C9.1
57380690,16,red,H6-7
57380690,17,red,R2.3
57380690,18,red,P3+1
57380690,19,red,C7.6
57380690,20,red,A6+5
57380690,21,red,C6+1
57380690,22,red,K5.6
57380690,23,red,C6-2
57380690,24,red,C1.3
57380690,25,red,C6.3
57380690,26,red,C3-5
57380690,27,red,H7+8
57380690,28,red,P9+1
57380690,29,red,P9+1
57380690,30,red,K6.5
57380690,31,red,E7+5
57380690,32,red,P9+1
57380690,33,red,H8+9
57380690,34,red,H9+7
57380690,35,red,H3+4
57380690,36,red,H4+6
57380690,37,red,H7-6
57380690,1,black,h2+3
57380690,2,black,c8.6
57380690,3,black,h8+7
57380690,4,black,p7+1
57380690,5,black,e7+5
57380690,6,black,h7+6
57380690,7,black,r9.7
57380690,8,black,r1.2
57380690,9,black,e5+3
57380690,10,black,e-+5
57380690,11,black,c2.1
57380690,12,black,h3-2
57380690,13,black,a4+5
57380690,14,black,h2+4
57380690,15,black,c1+2
57380690,16,black,p7+1
57380690,17,black,r7+5
57380690,18,black,h6+4
57380690,19,black,h++6
57380690,20,black,h4+5
57380690,21,black,h6+7
57380690,22,black,e5-7
57380690,23,black,c6.7
57380690,24,black,c7+3
57380690,25,black,c7+3
57380690,26,black,e3-5
57380690,27,black,p3+1
57380690,28,black,c1-3
57380690,29,black,c1.4
57380690,30,black,h5+4
57380690,31,black,h4+2
57380690,32,black,c4+3
57380690,33,black,c4-3
57380690,34,black,k5.4
57380690,35,black,h2-4
57380690,36,black,c4+2
57380691,1,red,C2.5
57380691,2,red,H2+3
57380691,3,red,A6+5
57380691,4,red,H8+7
57380691,5,red,P5+1
57380691,6,red,H7+5
57380691,7,red,P3+1
57380691,8,red,R1.2
57380691,9,red,R2+5
57380691,10,red,H5+3
57380691,11,red,P5+1
57380691,12,red,H++5
57380691,13,red,C8+7
57380691,14,red,R9.8
57380691,15,red,R8+4
57380691,16,red,R8.2
57380691,17,red,R2+5
57380691,18,red,R2-3
57380691,19,red,R2-2
57380691,20,red,C5.4
57380691,21,red,E3+5
57380691,22,red,A5-6
57380691,23,red,R2.8
57380691,24,red,K5+1
57380691,25,red,R8-3
57380691,26,red,R8.7
57380691,27,red,C4.5
57380691,28,red,C5.4
57380691,29,red,C4.5
57380691,30,red,R7+2
57380691,31,red,R7.4
57380691,32,red,H5+3
57380691,33,red,H3+2
57380691,34,red,R4.3
57380691,35,red,R3+5
57380691,36,red,R3+1
57380691,37,red,R3.4
57380691,1,black,h2+3
57380691,2,black,c8.6
57380691,3,black,p7+1
57380691,4,black,h8+7
57380691,5,black,r9.8
57380691,6,black,a6+5
57380691,7,black,r8+4
57380691,8,black,p7+1
57380691,9,black,h7+8
57380691,10,black,e3+5
57380691,11,black,p5+1
57380691,12,black,h3-2
57380691,13,black,r1.2
57380691,14,black,r2.3
57380691,15,black,p3+1
57380691,16,black,h8-6
57380691,17,black,k5.6
57380691,18,black,h6+5
57380691,19,black,h5+3
57380691,20,black,k6.5
57380691,21,black,c2+7
57380691,22,black,h3+5
57380691,23,black,h5+3
57380691,24,black,c2.4
57380691,25,black,c4-2
57380691,26,black,c4.7
57380691,27,black,k5.6
57380691,28,black,k6.5
57380691,29,black,k5.6
57380691,30,black,p3+1
57380691,31,black,c6-1
57380691,32,black,c6+1
57380691,33,black,c7-6
57380691,34,black,r3+3
57380691,35,black,k6.5
57380691,36,black,c6-2
57380692,1,red,C8.6
57380692,2,red,P3+1
57380692,3,red,H2+3
57380692,4,red,H3+4
57380692,5,red,P3+1
57380692,6,red,H4+6
57380692,7,red,C2.5
57380692,8,red,C5+4
57380692,9,red,C5-2
57380692,10,red,R1.2
57380692,11,red,R2+5
57380692,12,red,R2.3
57380692,13,red,R3+1
57380692,14,red,H6+4
57380692,15,red,H8+7
57380692,16,red,R9.8
57380692,17,red,R8+6
57380692,18,red,R8.5
57380692,19,red,C5+3
57380692,20,red,R5+1
57380692,21,red,H4+6
57380692,22,red,C6+7
57380692,23,red,R3.5
57380692,24,red,R-.9
57380692,25,red,R9.1
57380692,26,red,R1.8
57380692,27,red,R5-2
57380692,1,black,h8+7
57380692,2,black,e3+5
57380692,3,black,h2+4
57380692,4,black,p7+1
57380692,5,black,e5+7
57380692,6,black,h4+6
57380692,7,black,e+-5
57380692,8,black,a6+5
57380692,9,black,r9.8
57380692,10,black,h7+6
57380692,11,black,h-+8
57380692,12,black,c2+2
57380692,13,black,p3+1
57380692,14,black,c8.6
57380692,15,black,r1.3
57380692,16,black,c2-2
57380692,17,black,c2.4
57380692,18,black,h6+4
57380692,19,black,e7+5
57380692,20,black,h4+3
57380692,21,black,c6.4
57380692,22,black,r3.4
57380692,23,black,r4+1
57380692,24,black,h8-6
57380692,25,black,c4+2
57380692,26,black,c4.5
57380692,27,black,r4+8
57380693,1,red,E3+5
57380693,2,red,H2+4
57380693,3,red,H4+6
57380693,4,red,C8.7
57380693,5,red,P5+1
57380693,6,red,A6+5
57380693,7,red,P5+1
57380693,8,red,C2.4
57380693,9,red,C7-1
57380693,10,red,E5-3
57380693,11,red,C4.5
57380693,12,red,H8+9
57380693,13,red,C5+5
57380693,14,red,E7+5
57380693,15,red,H6+5
57380693,16,red,H5+6
57380693,17,red,R9.6
57380693,18,red,R6+2
57380693,19,red,A5+4
57380693,20,red,R6.5
57380693,21,red,H6+7
57380693,22,red,C7.4
57380693,23,red,A+-5
57380693,24,red,H7-6
57380693,25,red,C4+1
57380693,26,red,H6-5
57380693,27,red,H5-4
57380693,28,red,H9-7
57380693,29,red,H7+6
57380693,30,red,K5.6
57380693,31,red,K6+1
57380693,32,red,R1+1
57380693,33,red,R1.2
57380693,34,red,R2+8
57380693,35,red,R2-6
57380693,36,red,R2+6
57380693,37,red,R2-6
57380693,38,red,R2.5
57380693,39,red,R5.2
57380693,40,red,E3+5
57380693,41,red,A5+6
57380693,42,red,A4+5
57380693,43,red,K6-1
57380693,44,red,E5-7
57380693,45,red,E7+9
57380693,46,red,K6.5
57380693,47,red,R2+1
57380693,48,red,H6+4
57380693,49,red,A5-6
57380693,50,red,A+-5
57380693,1,black,c2.5
57380693,2,black,h2+3
57380693,3,black,r1.2
57380693,4,black,h8+7
57380693,5,black,r2+4
57380693,6,black,p5+1
57380693,7,black,r2.5
57380693,8,black,r9.8
57380693,9,black,c8+7
57380693,10,black,h7+5
57380693,11,black,r5+2
57380693,12,black,r5.7
57380693,13,black,e7+5
57380693,14,black,h5+4
57380693,15,black,r7.6
57380693,16,black,a6+5
57380693,17,black,h3+5
57380693,18,black,r6.5
57380693,19,black,r5+1
57380693,20,black,h4+5
57380693,21,black,k5.6
57380693,22,black,a5+6
57380693,23,black,a6-5
57380693,24,black,h+-7
57380693,25,black,h7+8
57380693,26,black,h8-6
57380693,27,black,h5+4
57380693,28,black,r8+5
57380693,29,black,p7+1
57380693,30,black,p3+1
57380693,31,black,h4+2
57380693,32,black,r8.4
57380693,33,black,c8.9
57380693,34,black,k6+1
57380693,35,black,k6-1
57380693,36,black,k6+1
57380693,37,black,k6-1
57380693,38,black,k6.5
57380693,39,black,p7+1
57380693,40,black,p7.6
57380693,41,black,a5-6
57380693,42,black,a4+5
57380693,43,black,c9-2
57380693,44,black,h2+1
57380693,45,black,h1-3
57380693,46,black,h3-1
57380693,47,black,r4.2
57380693,48,black,r2+4
57380693,49,black,h1+3
57380693,50,black,h3-5
57380694,1,red,C8.5
57380694,2,red,H8+7
57380694,3,red,R9+1
57380694,4,red,H2+3
57380694,5,red,R1+1
57380694,6,red,R1.4
57380694,7,red,R9.6
57380694,8,red,R4+5
57380694,9,red,R6+5
57380694,10,red,R6.7
57380694,11,red,C2.5
57380694,12,red,P5+1
57380694,13,red,H7+5
57380694,14,red,A6+5
57380694,15,red,E3+5
57380694,16,red,H5+7
57380694,17,red,H7+6
57380694,18,red,H6-5
57380694,19,red,R4.3
57380694,20,red,R7.3
57380694,21,red,P3+1
57380694,22,red,A5+6
57380694,23,red,H5+4
57380694,24,red,A4+5
57380694,25,red,H3+4
57380694,26,red,K5.6
57380694,27,red,H-+6
57380694,28,red,H4+6
57380694,29,red,R3+2
57380694,1,black,h2+3
57380694,2,black,r1.2
57380694,3,black,c2+4
57380694,4,black,c8.5
57380694,5,black,h8+7
57380694,6,black,a6+5
57380694,7,black,r9.8
57380694,8,black,r8+3
57380694,9,black,c2+1
57380694,10,black,c2.5
57380694,11,black,r2+2
57380694,12,black,c5+3
57380694,13,black,p5+1
57380694,14,black,c5+2
57380694,15,black,p5+1
57380694,16,black,h3+5
57380694,17,black,r2.4
57380694,18,black,h5+4
57380694,19,black,r8.7
57380694,20,black,h4+2
57380694,21,black,h7-6
57380694,22,black,r4+3
57380694,23,black,a5+6
57380694,24,black,r4+1
57380694,25,black,h2+3
57380694,26,black,r4.3
57380694,27,black,r3.4
57380694,28,black,k5+1
57380695,1,red,H2+3
57380695,2,red,C8.6
57380695,3,red,H8+7
57380695,4,red,R9.8
57380695,5,red,R8+4
57380695,6,red,C2.1
57380695,7,red,P3+1
57380695,8,red,R8.3
57380695,9,red,P7+1
57380695,10,red,R3.7
57380695,11,red,E3+5
57380695,12,red,A6+5
57380695,13,red,H7+6
57380695,14,red,H6+4
57380695,15,red,H4-2
57380695,16,red,P5+1
57380695,17,red,R7.5
57380695,18,red,C6.7
57380695,19,red,R5.6
57380695,20,red,H3+5
57380695,21,red,H5-3
57380695,22,red,E5-7
57380695,23,red,H3+2
57380695,24,red,C7.6
57380695,25,red,C6-2
57380695,26,red,C1.4
57380695,27,red,P1+1
57380695,28,red,P1+1
57380695,29,red,R1+5
57380695,30,red,H2+4
57380695,31,red,H4-2
57380695,32,red,R1-3
57380695,33,red,R6.5
57380695,34,red,C4.5
57380695,35,red,R1.3
57380695,36,red,R3.4
57380695,37,red,H2+4
57380695,38,red,A5+6
57380695,39,red,K5+1
57380695,40,red,H4+2
57380695,41,red,K5.4
57380695,42,red,K4.5
57380695,43,red,K5-1
57380695,44,red,A4+5
57380695,45,red,H2-3
57380695,46,red,K5.4
57380695,1,black,p7+1
57380695,2,black,p3+1
57380695,3,black,h2+3
57380695,4,black,r1.2
57380695,5,black,h8+7
57380695,6,black,h7+8
57380695,7,black,p7+1
57380695,8,black,e3+5
57380695,9,black,p3+1
57380695,10,black,a4+5
57380695,11,black,c2+2
57380695,12,black,c2.3
57380695,13,black,r9+1
57380695,14,black,p5+1
57380695,15,black,r2+3
57380695,16,black,p5+1
57380695,17,black,r9.7
57380695,18,black,h3+4
57380695,19,black,h4-6
57380695,20,black,r2+3
57380695,21,black,c3+5
57380695,22,black,c8+3
57380695,23,black,r2+3
57380695,24,black,r2.3
57380695,25,black,r7+5
57380695,26,black,r7.1
57380695,27,black,r1.5
57380695,28,black,p9+1
57380695,29,black,p1+1
57380695,30,black,r5-2
57380695,31,black,r3-3
57380695,32,black,r5+1
57380695,33,black,h6+5
57380695,34,black,h5+7
57380695,35,black,h8+6
57380695,36,black,h7+5
57380695,37,black,r3+3
57380695,38,black,r3.4
57380695,39,black,r4-2
57380695,40,black,k5.4
57380695,41,black,h5+4
57380695,42,black,r4.6
57380695,43,black,h4-3
57380695,44,black,r6.5
57380695,45,black,r5+1
57380695,46,black,h6+7
57380696,1,red,H8+7
57380696,2,red,H2+1
57380696,3,red,E7+5
57380696,4,red,C2.4
57380696,5,red,R1.2
57380696,6,red,R2+5
57380696,7,red,P7+1
57380696,8,red,R2.7
57380696,9,red,C4.7
57380696,10,red,R7+4
57380696,11,red,C8+5
57380696,12,red,R7-3
57380696,13,red,C8-1
57380696,14,red,C8.5
57380696,15,red,R7.5
57380696,16,red,A6+5
57380696,17,red,C7.8
57380696,18,red,R9.6
57380696,19,red,R6+8
57380696,20,red,P3+1
57380696,21,red,P7+1
57380696,22,red,P7.8
57380696,23,red,C8.6
57380696,24,red,C6-2
57380696,25,red,R5.6
57380696,26,red,R-.3
57380696,27,red,R3+3
57380696,28,red,R3-6
57380696,29,red,R3.6
57380696,30,red,H1+3
57380696,31,red,H3+5
57380696,32,red,R+-2
57380696,33,red,R+.9
57380696,34,red,R9.1
57380696,35,red,R6.4
57380696,36,red,R4+3
57380696,37,red,R4.5
57380696,38,red,P9+1
57380696,39,red,R5-1
57380696,40,red,P1+1
57380696,41,red,P1+1
57380696,42,red,R1.5
57380696,43,red,P1+1
57380696,44,red,E5-7
57380696,45,red,E3+5
57380696,1,black,p3+1
57380696,2,black,h2+3
57380696,3,black,h3+4
57380696,4,black,c8.4
57380696,5,black,h8+7
57380696,6,black,c2+2
57380696,7,black,h4+5
57380696,8,black,h5+3
57380696,9,black,c2+2
57380696,10,black,c2-6
57380696,11,black,h7-5
57380696,12,black,r1+2
57380696,13,black,h5+7
57380696,14,black,h7+5
57380696,15,black,c4.5
57380696,16,black,c2+1
57380696,17,black,r9.8
57380696,18,black,r8+4
57380696,19,black,c2+3
57380696,20,black,p7+1
57380696,21,black,p7+1
57380696,22,black,r8.2
57380696,23,black,r2+5
57380696,24,black,r1.2
57380696,25,black,a6+5
57380696,26,black,p7.6
57380696,27,black,a5-6
57380696,28,black,c5+3
57380696,29,black,a6+5
57380696,30,black,r-.7
57380696,31,black,p6.5
57380696,32,black,p9+1
57380696,33,black,r7.5
57380696,34,black,r5+2
57380696,35,black,a5-6
57380696,36,black,a4+5
57380696,37,black,r2-5
57380696,38,black,p5+1
57380696,39,black,r2.5
57380696,40,black,r5+1
57380696,41,black,r5.1
57380696,42,black,r1-1
57380696,43,black,p5.4
57380696,44,black,r1.3
57380697,1,red,C2.7
57380697,2,red,H2+3
57380697,3,red,R1.2
57380697,4,red,C7+4
57380697,5,red,C8.7
57380697,6,red,C+-2
57380697,7,red,E7+5
57380697,8,red,R2+1
57380697,9,red,H8+9
57380697,10,red,R9.8
57380697,11,red,H3+5
57380697,12,red,A4+5
57380697,13,red,R2+5
57380697,14,red,R2.8
57380697,15,red,C+.3
57380697,16,red,C7+6
57380697,17,red,R+-1
57380697,18,red,R+-1
57380697,19,red,C7.8
57380697,20,red,R++2
57380697,21,red,R+.4
57380697,22,red,C8-5
57380697,23,red,C8.6
57380697,1,black,c8.5
57380697,2,black,h8+7
57380697,3,black,r9+1
57380697,4,black,p7+1
57380697,5,black,h2+1
57380697,6,black,h7+6
57380697,7,black,r9.4
57380697,8,black,r4+5
57380697,9,black,c2.4
57380697,10,black,h6+5
57380697,11,black,c5+4
57380697,12,black,a4+5
57380697,13,black,p5+1
57380697,14,black,h1-3
57380697,15,black,p7+1
57380697,16,black,c4-2
57380697,17,black,p5+1
57380697,18,black,p7.6
57380697,19,black,r1+2
57380697,20,black,r1.4
57380697,21,black,r-.8
57380697,22,black,r8+7
57380697,23,black,r8.7
57380698,1,red,C8.4
57380698,2,red,H8+7
57380698,3,red,R9.8
57380698,4,red,R8+4
57380698,5,red,P7+1
57380698,6,red,R8.7
57380698,7,red,R7+2
57380698,8,red,E3+5
57380698,9,red,C2.3
57380698,10,red,H2+1
57380698,11,red,P1+1
57380698,12,red,R7+1
57380698,13,red,R7-1
57380698,14,red,A4+5
57380698,15,red,P9+1
57380698,16,red,R7.5
57380698,17,red,R5-1
57380698,18,red,R1.2
57380698,19,red,H1-2
57380698,20,red,P3+1
57380698,21,red,P3+1
57380698,22,red,H2+3
57380698,23,red,P3+1
57380698,24,red,P3+1
57380698,25,red,P3.2
57380698,26,red,R5.2
57380698,27,red,P2+1
57380698,28,red,H7+6
57380698,29,red,H6+4
57380698,30,red,H3+4
57380698,31,red,H++5
57380698,32,red,H5+7
57380698,33,red,H4+5
57380698,34,red,R2.3
57380698,35,red,R3.6
57380698,36,red,R6+2
57380698,1,black,h2+3
57380698,2,black,e3+5
57380698,3,black,r1.2
57380698,4,black,p3+1
57380698,5,black,p3+1
57380698,6,black,a4+5
57380698,7,black,c8.6
57380698,8,black,h8+7
57380698,9,black,r9.8
57380698,10,black,p7+1
57380698,11,black,c6+1
57380698,12,black,c6-1
57380698,13,black,c2+6
57380698,14,black,c6+4
57380698,15,black,h7+6
57380698,16,black,r2.3
57380698,17,black,h6-7
57380698,18,black,r8+9
57380698,19,black,h7+8
57380698,20,black,h8+9
57380698,21,black,h9+7
57380698,22,black,c6.7
57380698,23,black,r3+3
57380698,24,black,r3.7
57380698,25,black,c7.8
57380698,26,black,c8.7
57380698,27,black,c2-7
57380698,28,black,c2.1
57380698,29,black,c7-2
57380698,30,black,c1+4
57380698,31,black,r7-1
57380698,32,black,k5.4
57380698,33,black,r7+1
57380698,34,black,r7.5
57380698,35,black,a5+4
57380699,1,red,C8.5
57380699,2,red,C5+4
57380699,3,red,H8+7
57380699,4,red,R9.8
57380699,5,red,H2+1
57380699,6,red,C5-2
57380699,7,red,P1+1
57380699,8,red,E7+5
57380699,9,red,P3+1
57380699,10,red,R1.2
57380699,11,red,R8+6
57380699,12,red,C2+6
57380699,13,red,R8.5
57380699,14,red,P9+1
57380699,15,red,C5+3
57380699,16,red,R5+1
57380699,17,red,R5.8
57380699,18,red,R2+7
57380699,19,red,R2.1
57380699,20,red,R8.7
57380699,21,red,R7.6
57380699,22,red,R1.4
57380699,23,red,R6.4
57380699,24,red,R4.7
57380699,25,red,C2+1
57380699,26,red,R7+2
57380699,27,red,C2.6
57380699,28,red,R7-2
57380699,29,red,R7.8
57380699,30,red,A6+5
57380699,31,red,H7+9
57380699,32,red,H9+8
57380699,33,red,H8+7
57380699,34,red,H7-5
57380699,35,red,H1+2
57380699,36,red,R8+2
57380699,37,red,H5+7
57380699,38,red,R8.6
57380699,1,black,e3+5
57380699,2,black,a4+5
57380699,3,black,p3+1
57380699,4,black,c8.7
57380699,5,black,p9+1
57380699,6,black,p9+1
57380699,7,black,r9+5
57380699,8,black,h8+9
57380699,9,black,r9+1
57380699,10,black,h2+4
57380699,11,black,p1+1
57380699,12,black,h4-2
57380699,13,black,p1+1
57380699,14,black,r1+5
57380699,15,black,e7+5
57380699,16,black,c7.6
57380699,17,black,h2+1
57380699,18,black,r9.6
57380699,19,black,k5.4
57380699,20,black,a5+4
57380699,21,black,k4.5
57380699,22,black,r6-4
57380699,23,black,h1-3
57380699,24,black,h3-1
57380699,25,black,a6+5
57380699,26,black,a5-4
57380699,27,black,h1+2
57380699,28,black,k5.4
57380699,29,black,r1.4
57380699,30,black,r4+1
57380699,31,black,r4.3
57380699,32,black,k4.5
57380699,33,black,k5.6
57380699,34,black,k6.5
57380699,35,black,r3.5
57380699,36,black,k5+1
57380699,37,black,k5.4
57380700,1,red,C2.5
57380700,2,red,H2+3
57380700,3,red,R1.2
57380700,4,red,P3+1
57380700,5,red,P7+1
57380700,6,red,P5+1
57380700,7,red,R2+3
57380700,8,red,C8.7
57380700,9,red,R9+2
57380700,10,red,P7+1
57380700,11,red,A6+5
57380700,12,red,R9.8
57380700,13,red,R8.9
57380700,14,red,R2.8
57380700,15,red,C7.6
57380700,16,red,H8+7
57380700,17,red,R9.8
57380700,18,red,C5+4
57380700,19,red,C5-1
57380700,20,red,R++3
57380700,21,red,R+.5
57380700,22,red,R5.4
57380700,23,red,R8+6
57380700,24,red,R8.6
57380700,25,red,R4.6
57380700,26,red,R6.5
57380700,27,red,R5.3
57380700,28,red,R3.4
57380700,1,black,h2+3
57380700,2,black,a4+5
57380700,3,black,h8+9
57380700,4,black,c8.6
57380700,5,black,e3+5
57380700,6,black,r1.4
57380700,7,black,r4+7
57380700,8,black,c2+6
57380700,9,black,p3+1
57380700,10,black,e5+3
57380700,11,black,r4-5
57380700,12,black,c2.1
57380700,13,black,c1.2
57380700,14,black,c2.4
57380700,15,black,c4.3
57380700,16,black,c6+6
57380700,17,black,a5-4
57380700,18,black,r4+2
57380700,19,black,r9+1
57380700,20,black,k5+1
57380700,21,black,k5.6
57380700,22,black,k6.5
57380700,23,black,r4-3
57380700,24,black,k5.4
57380700,25,black,k4.5
57380700,26,black,e3-5
57380700,27,black,k5.6
57380701,1,red,P3+1
57380701,2,red,H2+3
57380701,3,red,E3+5
57380701,4,red,H8+9
57380701,5,red,R9.8
57380701,6,red,A4+5
57380701,7,red,C8.7
57380701,8,red,R8+5
57380701,9,red,R8.3
57380701,10,red,R3+2
57380701,11,red,R3.2
57380701,12,red,C7.3
57380701,13,red,R1.4
57380701,14,red,R2.3
57380701,15,red,C3+7
57380701,16,red,R4+3
57380701,17,red,K5.4
57380701,18,red,R4.5
57380701,19,red,R3-7
57380701,20,red,R5+3
57380701,21,red,K4.5
57380701,22,red,R3.4
57380701,1,black,c2.5
57380701,2,black,h8+7
57380701,3,black,h2+3
57380701,4,black,r1.2
57380701,5,black,r2+4
57380701,6,black,p7+1
57380701,7,black,p7+1
57380701,8,black,p7+1
57380701,9,black,p7+1
57380701,10,black,p7.8
57380701,11,black,p8.7
57380701,12,black,p3+1
57380701,13,black,h3+4
57380701,14,black,h4+5
57380701,15,black,a6+5
57380701,16,black,r9.8
57380701,17,black,c5.6
57380701,18,black,r8+9
57380701,19,black,r8-5
57380701,20,black,r8.6
57380701,21,black,r6+5
57380702,1,red,C8.5
57380702,2,red,P7+1
57380702,3,red,H8+7
57380702,4,red,A4+5
57380702,5,red,R9.8
57380702,6,red,C2+4
57380702,7,red,C2.7
57380702,8,red,H2+3
57380702,9,red,R8+5
57380702,10,red,P7+1
57380702,11,red,R8+2
57380702,12,red,P7.6
57380702,13,red,P1+1
57380702,14,red,C7-2
57380702,15,red,C7.5
57380702,16,red,P3+1
57380702,1,black,h2+3
57380702,2,black,e3+5
57380702,3,black,a4+5
57380702,4,black,r1.4
57380702,5,black,c2-2
57380702,6,black,p7+1
57380702,7,black,c8.6
57380702,8,black,h8+7
57380702,9,black,r9.8
57380702,10,black,c6+2
57380702,11,black,c6-2
57380702,12,black,r4+4
57380702,13,black,c2.4
57380702,14,black,r8+5
57380702,15,black,p5+1
57380702,16,black,r8+2
57380703,1,red,E3+5
57380703,2,red,H2+4
57380703,3,red,H8+9
57380703,4,red,H4+6
57380703,5,red,A4+5
57380703,6,red,R9.8
57380703,7,red,C2.1
57380703,8,red,R1.4
57380703,9,red,P7+1
57380703,10,red,C8.7
57380703,11,red,C7+4
57380703,12,red,C7.3
57380703,13,red,C3-2
57380703,14,red,R8+7
57380703,15,red,C1+3
57380703,16,red,P1+1
57380703,17,red,R4.1
57380703,18,red,H6+5
57380703,19,red,H5+3
57380703,20,red,P7+1
57380703,21,red,R1+4
57380703,22,red,R8.7
57380703,23,red,R7.5
57380703,24,red,C3+5
57380703,1,black,c2.5
57380703,2,black,h2+3
57380703,3,black,h8+9
57380703,4,black,a4+5
57380703,5,black,c8.6
57380703,6,black,r9.8
57380703,7,black,p9+1
57380703,8,black,r8+4
57380703,9,black,p1+1
57380703,10,black,c6.8
57380703,11,black,c5.6
57380703,12,black,e3+5
57380703,13,black,r1.4
57380703,14,black,r8+3
57380703,15,black,r8-1
57380703,16,black,r8-1
57380703,17,black,h9+8
57380703,18,black,c8.9
57380703,19,black,c6+2
57380703,20,black,r8.9
57380703,21,black,c9+3
57380703,22,black,c6+4
57380703,23,black,c6.8
57380704,1,red,C2.5
57380704,2,red,R1+1
57380704,3,red,R1.4
57380704,4,red,H8+7
57380704,5,red,R9.8
57380704,6,red,C8+5
57380704,7,red,P7+1
57380704,8,red,H2+3
57380704,9,red,H7+6
57380704,10,red,H6+7
57380704,11,red,H7+5
57380704,12,red,C8.5
57380704,13,red,R4+4
57380704,14,red,R4.7
57380704,15,red,C-.7
57380704,16,red,R7.4
57380704,17,red,C7+5
57380704,18,red,E7+5
57380704,19,red,H3+4
57380704,20,red,R8+6
57380704,21,red,P7+1
57380704,22,red,H4+6
57380704,23,red,H6+7
57380704,24,red,P7+1
57380704,25,red,P7+1
57380704,26,red,R8-1
57380704,27,red,R8.4
57380704,28,red,R4.3
57380704,29,red,R3+4
57380704,30,red,A4+5
57380704,31,red,P5+1
57380704,32,red,R3-3
57380704,33,red,R3.4
57380704,34,red,R4-2
57380704,35,red,R4+1
57380704,36,red,R4.1
57380704,37,red,R1+3
57380704,38,red,R1+1
57380704,39,red,R1.6
57380704,40,red,R6-1
57380704,41,red,R6-2
57380704,42,red,R6.4
57380704,43,red,R4.3
57380704,1,black,c8+1
57380704,2,black,h8+9
57380704,3,black,a6+5
57380704,4,black,c2.6
57380704,5,black,h2+3
57380704,6,black,e3+5
57380704,7,black,r9.8
57380704,8,black,p9+1
57380704,9,black,h9+8
57380704,10,black,c8-2
57380704,11,black,e7+5
57380704,12,black,k5.6
57380704,13,black,c8.6
57380704,14,black,h8+7
57380704,15,black,h7-6
57380704,16,black,c-+3
57380704,17,black,c-.3
57380704,18,black,c6-2
57380704,19,black,p7+1
57380704,20,black,r8+3
57380704,21,black,r8.6
57380704,22,black,r6+1
57380704,23,black,c6.3
57380704,24,black,r6-2
57380704,25,black,r6.5
57380704,26,black,r1.3
57380704,27,black,r5.6
57380704,28,black,r3+2
57380704,29,black,k6+1
57380704,30,black,r6+4
57380704,31,black,r6.9
57380704,32,black,r3.5
57380704,33,black,a5+6
57380704,34,black,r9-1
57380704,35,black,r9.5
57380704,36,black,p5+1
57380704,37,black,k6-1
57380704,38,black,k6+1
57380704,39,black,r++1
57380704,40,black,a6-5
57380704,41,black,r+.1
57380704,42,black,r5.6
57380705,1,red,C2.6
57380705,2,red,E7+5
57380705,3,red,C8.7
57380705,4,red,H2+3
57380705,5,red,R1.2
57380705,6,red,R2+4
57380705,7,red,P7+1
57380705,8,red,R2.7
57380705,9,red,P3+1
57380705,10,red,A6+5
57380705,11,red,P9+1
57380705,12,red,H8+6
57380705,13,red,H6+8
57380705,14,red,C6+5
57380705,15,red,C6.3
57380705,16,red,R9.7
57380705,17,red,P5+1
57380705,18,red,H3+4
57380705,19,red,H4+5
57380705,1,black,p3+1
57380705,2,black,h2+3
57380705,3,black,h8+7
57380705,4,black,h3+2
57380705,5,black,r9.8
57380705,6,black,e3+5
57380705,7,black,p3+1
57380705,8,black,a4+5
57380705,9,black,r1.4
57380705,10,black,r4+6
57380705,11,black,r4.2
57380705,12,black,c2.4
57380705,13,black,h2-4
57380705,14,black,h4+3
57380705,15,black,r2+1
57380705,16,black,h3-5
57380705,17,black,h5-3
57380705,18,black,c8+3
57380705,19,black,c8+4
57380706,1,red,P7+1
57380706,2,red,C2.5
57380706,3,red,H2+3
57380706,4,red,R1.2
57380706,5,red,A4+5
57380706,6,red,C5+4
57380706,7,red,H8+9
57380706,8,red,E3+5
57380706,9,red,P5+1
57380706,10,red,R2.4
57380706,11,red,R4+3
57380706,12,red,C5-1
57380706,13,red,C8.6
57380706,14,red,R9.8
57380706,15,red,R8.9
57380706,16,red,C5.8
57380706,17,red,H3+2
57380706,18,red,P7+1
57380706,19,red,R4+2
57380706,20,red,H9+7
57380706,21,red,H7+6
57380706,22,red,R4-2
57380706,23,red,H2-4
57380706,24,red,R9.8
57380706,25,red,H4+5
57380706,26,red,H5+4
57380706,27,red,R8+9
57380706,28,red,R8.6
57380706,29,red,A5-4
57380706,30,red,R6-1
57380706,31,red,R6.4
57380706,32,red,H6+5
57380706,33,red,H5+7
57380706,34,red,R4-2
57380706,35,red,R4+1
57380706,36,red,R4.6
57380706,1,black,e3+5
57380706,2,black,a4+5
57380706,3,black,h2+1
57380706,4,black,r1.4
57380706,5,black,h8+9
57380706,6,black,p9+1
57380706,7,black,p1+1
57380706,8,black,r4+4
57380706,9,black,h9+8
57380706,10,black,h8+7
